id	level1	level2	level3	level4	level5
1378767209745555459	ABUS	IND; GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1378712245853696006	NOT-ABUSIVE				
1378670888242065410	NOT-ABUSIVE				
1385518816743018499	NOT-ABUSIVE				
1387387952679034883	NOT-ABUSIVE				
1384383966845734913	NOT-ABUSIVE				
1409041292433276930	NOT-ABUSIVE				
1405659277499449348	ABUS	OTHERS			
1404041848797212674	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	THREATENING-LANGUAGE
1404004056415211520	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	DEROGATION&DEHUMANIZATION
1404001148693061634	NOT-ABUSIVE				
1403992488914870279	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1403972410089553920	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1403969811919540225	NOT-ABUSIVE				
1403966292969803779	ABUS	GROUP; GROUP	RACISM; RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1403956797774303237	NOT-ABUSIVE				
1403837314778820608	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1403832936999358464	NOT-ABUSIVE				
1403832599781462024	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1403793511154126853	ABUS	IND			
1403774358900940800	NOT-ABUSIVE				
1403722219302293509	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1403719844277653507	NOT-ABUSIVE				
1403697934676410368	ABUS	OTHERS; IND			
1403689799769264128	NOT-ABUSIVE				
1403689708258004993	NOT-ABUSIVE				
1403665050183872512	NOT-ABUSIVE				
1403648884585517056	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1408758441456422913	ABUS	IND			
1408757042966323200	ABUS	OTHERS; GROUP	RACISM		
1408742520209674246	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1408732588164976641	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	THREATENING-LANGUAGE
1408707901787676674	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-ISLAM	DEROGATION&DEHUMANIZATION
1408418033756946436	ABUS	OTHERS			
1408390748626620416	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	DEROGATION&DEHUMANIZATION
1408304319993204736	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1408196140982542342	NOT-ABUSIVE				
1408169934182567936	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	DEROGATION&DEHUMANIZATION
1408161952761843714	NOT-ABUSIVE				
1408157097016111108	NOT-ABUSIVE				
1408140945774845959	ABUS	OTHERS			
1408068149728014350	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1407971248588705797	NOT-ABUSIVE				
1407946335731556352	NOT-ABUSIVE				
1407844675743064065	ABUS	IND; GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1407811041313144834	ABUS	IND; GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1407802859144482819	ABUS	IND; GROUP	RELIGIOUS-HATE	ANTI-ISLAM	DEROGATION&DEHUMANIZATION
1407797783285932034	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1407794773189070849	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1407727684499693571	ABUS	GROUP	RELIGIOUS-HATE	ANTI-CHRISTIANITY	ANIMOSITY
1407708189328617476	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1407701224250560525	NOT-ABUSIVE				
1407687734995656714	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1407633285501669379	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1407600354737504256	ABUS	IND; OTHERS; GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1403354408998641666	NOT-ABUSIVE				
1402882206327005189	NOT-ABUSIVE				
1427278590840803335	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1427273065440976899	NOT-ABUSIVE				
1427270800902656004	NOT-ABUSIVE				
1427268560389279749	NOT-ABUSIVE				
1427265941717520393	NOT-ABUSIVE				
1427262268060979206	NOT-ABUSIVE				
1427259419524468736	NOT-ABUSIVE				
1427256508346216451	ABUS	OTHERS			
1427255219931463680	NOT-ABUSIVE				
1427255215581851659	NOT-ABUSIVE				
1427255050154426371	NOT-ABUSIVE				
1427254529016406020	NOT-ABUSIVE				
1427253159907495936	NOT-ABUSIVE				
1427252257519722496	NOT-ABUSIVE				
1427251367895240705	NOT-ABUSIVE				
1427250338613051399	ABUS	IND			
1427250330924896266	NOT-ABUSIVE				
1427245248946843651	NOT-ABUSIVE				
1427244884235366400	NOT-ABUSIVE				
1427244563937234945	NOT-ABUSIVE				
1427244333980397569	NOT-ABUSIVE				
1427244232805392384	NOT-ABUSIVE				
1427241958490136577	NOT-ABUSIVE				
1427239169626152962	NOT-ABUSIVE				
1427235394454700032	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ANIMOSITY
1427233411270418435	ABUS	OTHERS			
1427232879277445121	NOT-ABUSIVE				
1427230545306701828	NOT-ABUSIVE				
1427227581280137218	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	DEROGATION&DEHUMANIZATION
1427226054037581824	NOT-ABUSIVE				
1431917725396447234	NOT-ABUSIVE				
1431204768635133953	NOT-ABUSIVE				
1430144342631632904	NOT-ABUSIVE				
1429754057904861184	NOT-ABUSIVE				
1429669109160099845	NOT-ABUSIVE				
1429519827224387587	NOT-ABUSIVE				
1429515261644771335	NOT-ABUSIVE				
1428752734782697475	NOT-ABUSIVE				
1428715248236863501	ABUS	IND			
1428646540374159362	NOT-ABUSIVE				
1428627045542768650	NOT-ABUSIVE				
1428365430394036240	NOT-ABUSIVE				
1428355352639074304	NOT-ABUSIVE				
1428327647889825795	NOT-ABUSIVE				
1428040147476549634	NOT-ABUSIVE				
1427981942717288450	NOT-ABUSIVE				
1427968050691723265	NOT-ABUSIVE				
1427962047980052483	NOT-ABUSIVE				
1427655139607863297	NOT-ABUSIVE				
1427627142188261394	NOT-ABUSIVE				
1427626694752546831	NOT-ABUSIVE				
1427571362021924882	NOT-ABUSIVE				
1427510899091419163	NOT-ABUSIVE				
1427374524060872706	NOT-ABUSIVE				
1427352757162422272	ABUS	IND			
1427350055984504832	NOT-ABUSIVE				
1427338169394077701	NOT-ABUSIVE				
1427236097994674176	NOT-ABUSIVE				
1427198791883661312	NOT-ABUSIVE				
1427192917827981312	NOT-ABUSIVE				
1427168693293887489	NOT-ABUSIVE				
1427165863405359104	NOT-ABUSIVE				
1430163293147213828	NOT-ABUSIVE				
1430160640388345863	NOT-ABUSIVE				
1430134722387234834	NOT-ABUSIVE				
1430058926284976136	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ABUSIVE-HUMOUR
1429850303868899328	NOT-ABUSIVE				
1429814440682213377	NOT-ABUSIVE				
1429813662982754304	NOT-ABUSIVE				
1429805626708959242	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	DEROGATION&DEHUMANIZATION
1429785759452643333	NOT-ABUSIVE				
1429554295171657733	NOT-ABUSIVE				
1429399979295186947	NOT-ABUSIVE				
1429378418609729540	NOT-ABUSIVE				
1429356477911814146	NOT-ABUSIVE				
1429112297302151169	NOT-ABUSIVE				
1428992452833198082	ABUS	IND; OTHERS			
1428922589523726344	NOT-ABUSIVE				
1428727963491737600	NOT-ABUSIVE				
1428669544483196928	ABUS	OTHERS			
1428666969063055360	ABUS	IND; OTHERS			
1428395555206610946	NOT-ABUSIVE				
1428337695332384768	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	ABUSIVE-HUMOUR
1428265380049457156	ABUS	OTHERS			
1428076129659858947	NOT-ABUSIVE				
1427990221770174464	NOT-ABUSIVE				
1427936457335902212	NOT-ABUSIVE				
1427905765394747394	ABUS	OTHERS			
1427894869557645314	NOT-ABUSIVE				
1427679861099831298	NOT-ABUSIVE				
1427671520344694786	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	DEROGATION&DEHUMANIZATION
1427599353200394241	NOT-ABUSIVE				
1427572636897452033	NOT-ABUSIVE				
1427380747699200004	NOT-ABUSIVE				
1427337227714142209	NOT-ABUSIVE				
1427280463798968323	NOT-ABUSIVE				
1427263033181675535	NOT-ABUSIVE				
1427199087795900417	NOT-ABUSIVE				
1427051461981220866	NOT-ABUSIVE				
1427015322352164865	NOT-ABUSIVE				
1426970460764393476	NOT-ABUSIVE				
1426939992425779201	NOT-ABUSIVE				
1426511137491898371	NOT-ABUSIVE				
1426106871967100929	NOT-ABUSIVE				
1424100861874159616	ABUS	IND			
1422855043322101762	ABUS	GROUP	RELIGIOUS-HATE	ANTI-ISLAM	DEROGATION&DEHUMANIZATION
1422215198480416773	NOT-ABUSIVE				
1422195791108526084	NOT-ABUSIVE				
1422141437441937410	NOT-ABUSIVE				
1421804433126707203	NOT-ABUSIVE				
1344778785237962752	NOT-ABUSIVE				
1344711999855407105	NOT-ABUSIVE				
1344679951472189441	NOT-ABUSIVE				
1344667127169609730	NOT-ABUSIVE				
1344606942505873409	ABUS	IND			
1344579277988257792	ABUS	IND			
1344420843150041089	NOT-ABUSIVE				
1344399610421325824	ABUS	OTHERS			
1344352993727160320	NOT-ABUSIVE				
1344324111087128576	NOT-ABUSIVE				
1344270923470405632	NOT-ABUSIVE				
1344248784780488705	ABUS	UNT			
1344244177782136832	NOT-ABUSIVE				
1344235286285451271	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	DEROGATION&DEHUMANIZATION
1343976006596632578	NOT-ABUSIVE				
1343944826052636673	NOT-ABUSIVE				
1343930507537604609	NOT-ABUSIVE				
1343887840870948864	NOT-ABUSIVE				
1343838806814945280	NOT-ABUSIVE				
1343809030356135937	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1343680981623054341	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1343662944014520321	NOT-ABUSIVE				
1343645103752097793	NOT-ABUSIVE				
1343612365787553792	NOT-ABUSIVE				
1343599276706959361	NOT-ABUSIVE				
1343580341269889025	NOT-ABUSIVE				
1343568155428458496	NOT-ABUSIVE				
1343538512252055553	NOT-ABUSIVE				
1343536080189091840	NOT-ABUSIVE				
1343517356237193216	NOT-ABUSIVE				
1343516987822112768	NOT-ABUSIVE				
1343516261511258112	NOT-ABUSIVE				
1343422743237287936	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1343298321893502977	NOT-ABUSIVE				
1343284912619708416	NOT-ABUSIVE				
1343232750057377792	NOT-ABUSIVE				
1343207431111913473	NOT-ABUSIVE				
1343156119355731968	NOT-ABUSIVE				
1343138208532619264	ABUS	OTHERS			
1343135024233721856	NOT-ABUSIVE				
1343128224465903616	NOT-ABUSIVE				
1343121474404679681	NOT-ABUSIVE				
1342984219941883909	NOT-ABUSIVE				
1342980458569674763	NOT-ABUSIVE				
1342966177203712004	NOT-ABUSIVE				
1342963127357472774	NOT-ABUSIVE				
1342940590963646465	NOT-ABUSIVE				
1342935079622991873	NOT-ABUSIVE				
1342933743808487424	NOT-ABUSIVE				
1342890797549690890	ABUS	IND			
1342854670876815362	NOT-ABUSIVE				
1342847928478658561	NOT-ABUSIVE				
1342815968771395586	NOT-ABUSIVE				
1342815884679794688	NOT-ABUSIVE				
1342805135542595590	NOT-ABUSIVE				
1342779682123624450	NOT-ABUSIVE				
1342589364145188866	ABUS	GROUP; GROUP	RELIGIOUS-HATE; RELIGIOUS-HATE	ANTI-CHRISTIANITY; ANTI-JUDAISM	ANIMOSITY; ANIMOSITY
1342557083594600454	NOT-ABUSIVE				
1342547804552622081	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	DEROGATION&DEHUMANIZATION
1342537488691302400	NOT-ABUSIVE				
1342522314446008320	NOT-ABUSIVE				
1342438144449409029	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ABUSIVE-HUMOUR
1342426888371904512	NOT-ABUSIVE				
1342419988456611845	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1342395674072113154	NOT-ABUSIVE				
1342156439771615234	NOT-ABUSIVE				
1342110620230045697	NOT-ABUSIVE				
1342049730793246721	NOT-ABUSIVE				
1342007820087140352	NOT-ABUSIVE				
1341984198488424459	NOT-ABUSIVE				
1341875704888242176	NOT-ABUSIVE				
1341865862047932429	NOT-ABUSIVE				
1341854781363675141	ABUS	IND; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1341845991633371138	NOT-ABUSIVE				
1341828863085731841	NOT-ABUSIVE				
1341803703104356355	NOT-ABUSIVE				
1341711236988350464	NOT-ABUSIVE				
1341634780878663680	NOT-ABUSIVE				
1341422407811272706	NOT-ABUSIVE				
1341420669960130560	NOT-ABUSIVE				
1341400321906647041	NOT-ABUSIVE				
1341388067949731840	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1341294273078112256	NOT-ABUSIVE				
1341293122433798146	NOT-ABUSIVE				
1341255664698572802	NOT-ABUSIVE				
1341026205345181696	NOT-ABUSIVE				
1341007894037336065	NOT-ABUSIVE				
1341001067602071558	NOT-ABUSIVE				
1340993424644853760	NOT-ABUSIVE				
1340974865805955075	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1340968327020228608	NOT-ABUSIVE				
1340957607603941376	NOT-ABUSIVE				
1340924013015646208	ABUS	GROUP; GROUP	RELIGIOUS-HATE; RELIGIOUS-HATE	ANTI-JUDAISM; ANTI-ISLAM	ANIMOSITY; ANIMOSITY
1340912325193297920	NOT-ABUSIVE				
1340897502615265281	NOT-ABUSIVE				
1340813006788304896	NOT-ABUSIVE				
1340804286226313216	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1340753415580860419	NOT-ABUSIVE				
1340731232842297347	NOT-ABUSIVE				
1340704433559265284	NOT-ABUSIVE				
1340695462916075520	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	DEROGATION&DEHUMANIZATION
1340694022059339781	NOT-ABUSIVE				
1340681595435577345	NOT-ABUSIVE				
1340650985614667776	NOT-ABUSIVE				
1340646078807478273	ABUS	OTHERS			
1340607455198363648	NOT-ABUSIVE				
1340584629481443330	NOT-ABUSIVE				
1340574591517945861	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1340546812999069698	ABUS	OTHERS			
1340435148161097728	NOT-ABUSIVE				
1340407494590558214	NOT-ABUSIVE				
1340406998702186498	NOT-ABUSIVE				
1340386491638411267	NOT-ABUSIVE				
1340374743409672192	NOT-ABUSIVE				
1340357539926519808	NOT-ABUSIVE				
1340346642487271424	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1340318133119299584	ABUS	GROUP; GROUP	OTHER; RELIGIOUS-HATE	ANTI-JUDAISM	THREATENING-LANGUAGE
1340046453662765062	NOT-ABUSIVE				
1340044104831545344	NOT-ABUSIVE				
1340035979332227074	NOT-ABUSIVE				
1340032159264980993	NOT-ABUSIVE				
1340027621220872192	NOT-ABUSIVE				
1340013822518673409	NOT-ABUSIVE				
1340008104348532736	NOT-ABUSIVE				
1340001304979132416	NOT-ABUSIVE				
1339991666996998146	NOT-ABUSIVE				
1339923187916824576	NOT-ABUSIVE				
1339889112149598208	NOT-ABUSIVE				
1339888262266171394	ABUS	OTHERS			
1339887422444892161	NOT-ABUSIVE				
1339885550451486721	NOT-ABUSIVE				
1339670191018569729	NOT-ABUSIVE				
1339624261795897344	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1339623149441265664	NOT-ABUSIVE				
1339572752211185666	NOT-ABUSIVE				
1339482317623074816	NOT-ABUSIVE				
1339332040357974018	NOT-ABUSIVE				
1339303506730160136	NOT-ABUSIVE				
1339301695009017867	NOT-ABUSIVE				
1339278516379070464	ABUS	GROUP; GROUP	RACISM; RELIGIOUS-HATE	ANTI-JUDAISM	DEROGATION&DEHUMANIZATION
1339278447349260290	NOT-ABUSIVE				
1339222872238256128	NOT-ABUSIVE				
1339120600594452480	NOT-ABUSIVE				
1339038340864221188	NOT-ABUSIVE				
1338973877578424321	NOT-ABUSIVE				
1338960884622880772	NOT-ABUSIVE				
1338956596626468864	NOT-ABUSIVE				
1338912512897642497	NOT-ABUSIVE				
1338792201178984449	NOT-ABUSIVE				
1338765324259373056	ABUS	OTHERS			
1338614883441471490	NOT-ABUSIVE				
1338575342114648068	NOT-ABUSIVE				
1338568484800892928	NOT-ABUSIVE				
1338551572549283846	NOT-ABUSIVE				
1338526757528473604	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1338421372868026370	NOT-ABUSIVE				
1338225865784745992	NOT-ABUSIVE				
1338224136552935427	NOT-ABUSIVE				
1338188358355456001	NOT-ABUSIVE				
1338187837716492288	NOT-ABUSIVE				
1338187329639505920	NOT-ABUSIVE				
1338186999346434053	NOT-ABUSIVE				
1338185687418474500	NOT-ABUSIVE				
1338156924781670401	NOT-ABUSIVE				
1337821814534385668	NOT-ABUSIVE				
1337777544741969922	NOT-ABUSIVE				
1337774581935992832	NOT-ABUSIVE				
1337740610191695873	NOT-ABUSIVE				
1337727755362983937	NOT-ABUSIVE				
1337672786588921861	NOT-ABUSIVE				
1337669164803174400	NOT-ABUSIVE				
1337554897089269768	NOT-ABUSIVE				
1337452360453525504	NOT-ABUSIVE				
1337449908119490565	NOT-ABUSIVE				
1337449809616252928	NOT-ABUSIVE				
1337449509220126722	NOT-ABUSIVE				
1337448743457656841	NOT-ABUSIVE				
1.33745E+18	NOT-ABUSIVE				
1337396934257111041	NOT-ABUSIVE				
1337368032889409537	ABUS	OTHERS			
1337336324454551552	NOT-ABUSIVE				
1337297558046126080	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1337128062819966980	NOT-ABUSIVE				
1337079189346938890	NOT-ABUSIVE				
1337076937978744836	NOT-ABUSIVE				
1337062897168642052	ABUS	IND			
1337033460892925952	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1337032610304978944	NOT-ABUSIVE				
1336968834209767424	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1336943805254283265	NOT-ABUSIVE				
1336791726271451137	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ABUSIVE-HUMOUR
1336791272309334019	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ABUSIVE-HUMOUR
1336724600982556673	NOT-ABUSIVE				
1336722790838382592	NOT-ABUSIVE				
1336712655537582088	NOT-ABUSIVE				
1336707286006378496	NOT-ABUSIVE				
1336677737801637888	NOT-ABUSIVE				
1336612601455927296	NOT-ABUSIVE				
1336529018951233536	NOT-ABUSIVE				
1336522676320559111	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	DEROGATION&DEHUMANIZATION
1336478630675935239	NOT-ABUSIVE				
1336422225369567238	NOT-ABUSIVE				
1336337864464900096	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1336265635530067970	ABUS	UNT			
1336260478318809094	ABUS	IND			
1336210380738224128	NOT-ABUSIVE				
1336095011042160643	ABUS	IND			
1336042175428227072	ABUS	OTHERS			
1335984026776195076	NOT-ABUSIVE				
1335933869267296257	NOT-ABUSIVE				
1335719681920016393	ABUS	OTHERS			
1335701703769907202	NOT-ABUSIVE				
1335696636639580161	NOT-ABUSIVE				
1335681023686926337	NOT-ABUSIVE				
1335673505883574275	NOT-ABUSIVE				
1335656605245902848	NOT-ABUSIVE				
1335655822735659013	ABUS	IND; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	DEROGATION&DEHUMANIZATION
1335647965407551492	NOT-ABUSIVE				
1335645337273372675	NOT-ABUSIVE				
1335643314968797185	NOT-ABUSIVE				
1335642179813978115	NOT-ABUSIVE				
1335638505939230722	NOT-ABUSIVE				
1335623095634321409	NOT-ABUSIVE				
1335621656677650432	NOT-ABUSIVE				
1335577432401833985	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1335571904053321728	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1335551988239642624	NOT-ABUSIVE				
1335534172673335297	NOT-ABUSIVE				
1335531681533612033	NOT-ABUSIVE				
1335511809437130752	NOT-ABUSIVE				
1335352086616305665	NOT-ABUSIVE				
1335351284753453063	NOT-ABUSIVE				
1335291721765314560	NOT-ABUSIVE				
1335291185515081731	NOT-ABUSIVE				
1335241896692752384	ABUS	IND			
1335174145076850688	NOT-ABUSIVE				
1335150730320236547	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1335015066572353540	NOT-ABUSIVE				
1335012531677634560	NOT-ABUSIVE				
1334980228851109893	ABUS	IND; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1334978715927924741	NOT-ABUSIVE				
1334968632632352772	NOT-ABUSIVE				
1334956571567206406	NOT-ABUSIVE				
1334915845823328258	NOT-ABUSIVE				
1334915168250302466	NOT-ABUSIVE				
1334861813981327361	NOT-ABUSIVE				
1334815368980930561	NOT-ABUSIVE				
1334798304396386305	NOT-ABUSIVE				
1334664028971405313	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	THREATENING-LANGUAGE
1334606352723873792	NOT-ABUSIVE				
1334600645811302414	NOT-ABUSIVE				
1334465107116613633	NOT-ABUSIVE				
1334246598604431361	NOT-ABUSIVE				
1334224006959030274	NOT-ABUSIVE				
1334210806196690944	NOT-ABUSIVE				
1334190460315766785	NOT-ABUSIVE				
1334147061487448072	NOT-ABUSIVE				
1334139187876990976	NOT-ABUSIVE				
1334106568221081600	ABUS	IND; OTHERS			
1334104192957489154	NOT-ABUSIVE				
1334097461841977345	NOT-ABUSIVE				
1334082381544710144	NOT-ABUSIVE				
1334053726148063232	NOT-ABUSIVE				
1333910424996245506	ABUS	OTHERS			
1333862840948711424	NOT-ABUSIVE				
1333834353294663682	ABUS	IND			
1333806936182185985	NOT-ABUSIVE				
1333774136049537029	ABUS	GROUP; GROUP	RACISM; RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1333745308010942464	NOT-ABUSIVE				
1333683780004016128	NOT-ABUSIVE				
1333657957691756545	NOT-ABUSIVE				
1344254107666829317	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ABUSIVE-HUMOUR
1338260685822844932	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1337850088077529090	NOT-ABUSIVE				
1336969403867439105	NOT-ABUSIVE				
1336339651385151488	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1334466074054709249	NOT-ABUSIVE				
1344304115824943104	ABUS	GROUP; GROUP; GROUP	RELIGIOUS-HATE; RELIGIOUS-HATE; RELIGIOUS-HATE	ANTI-CHRISTIANITY; ANTI-JUDAISM; ANTI-ISLAM	DEROGATION&DEHUMANIZATION; DEROGATION&DEHUMANIZATION; DEROGATION&DEHUMANIZATION
1344244127697940480	ABUS	OTHERS			
1343603397472247808	NOT-ABUSIVE				
1342788604947476481	NOT-ABUSIVE				
1341998346488209410	NOT-ABUSIVE				
1340313221618692096	NOT-ABUSIVE				
1339664800889122819	NOT-ABUSIVE				
1344678965269692416	NOT-ABUSIVE				
1343794054161686529	NOT-ABUSIVE				
1343189176179716097	NOT-ABUSIVE				
1340999544658681861	NOT-ABUSIVE				
1340273573533986816	NOT-ABUSIVE				
1339806174233944065	NOT-ABUSIVE				
1338886246903508993	NOT-ABUSIVE				
1338462997652574210	NOT-ABUSIVE				
1338130849427054592	NOT-ABUSIVE				
1336681579029155841	NOT-ABUSIVE				
1336402444025286658	NOT-ABUSIVE				
1336370850438721537	NOT-ABUSIVE				
1336294570318049282	NOT-ABUSIVE				
1336282139248222212	NOT-ABUSIVE				
1335930890061574146	NOT-ABUSIVE				
1335236490830417921	NOT-ABUSIVE				
1334600135268061184	NOT-ABUSIVE				
1334589540405813250	NOT-ABUSIVE				
1333761145371496450	NOT-ABUSIVE				
1366148572220186625	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1366097380613971970	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1365567477002960903	NOT-ABUSIVE				
1365046990661378051	NOT-ABUSIVE				
1364825342217777152	ABUS	UNT			
1364323888411398146	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1364101338506940417	NOT-ABUSIVE				
1363760418511020033	NOT-ABUSIVE				
1363166977716535298	NOT-ABUSIVE				
1363140199631511557	NOT-ABUSIVE				
1363128158606811139	NOT-ABUSIVE				
1362692486540517379	NOT-ABUSIVE				
1362508792148217862	NOT-ABUSIVE				
1362139643140005888	NOT-ABUSIVE				
1361968284803989505	NOT-ABUSIVE				
1358439153332064261	NOT-ABUSIVE				
1356224851648929793	NOT-ABUSIVE				
1363211586664546310	NOT-ABUSIVE				
1362294559422771201	NOT-ABUSIVE				
1361954854848126979	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1360526743090716672	NOT-ABUSIVE				
1358859616159989762	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	DEROGATION&DEHUMANIZATION
1358420498997252098	NOT-ABUSIVE				
1357041888520527878	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1356908265276375043	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1356713921005178889	ABUS	IND; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1356558351774208007	NOT-ABUSIVE				
1356257199631323137	NOT-ABUSIVE				
1365762778821181451	NOT-ABUSIVE				
1364662392987213826	NOT-ABUSIVE				
1363235878508916744	NOT-ABUSIVE				
1361488029668564995	NOT-ABUSIVE				
1360703555800346626	NOT-ABUSIVE				
1358430348884008962	NOT-ABUSIVE				
1359576085860651010	NOT-ABUSIVE				
1357755039356452865	NOT-ABUSIVE				
1357311139315597319	NOT-ABUSIVE				
1387482821376233474	NOT-ABUSIVE				
1386307074875961344	NOT-ABUSIVE				
1380434983093960705	NOT-ABUSIVE				
1379362602522968067	ABUS	GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	DEROGATION&DEHUMANIZATION
1379318717901725701	NOT-ABUSIVE				
1379291597330874371	ABUS	OTHERS; GROUP	RELIGIOUS-HATE	ANTI-JUDAISM	ANIMOSITY
1379183370106769410	NOT-ABUSIVE				
1379165404438888453	NOT-ABUSIVE				
1379153505865322498	ABUS	OTHERS; IND			
1379132928333127688	NOT-ABUSIVE				
1379074502571786244	ABUS	IND; UNT			
1379060957587116034	NOT-ABUSIVE				
1379050499140358145	ABUS	OTHERS			
